date,ticker,S_recency,S_breadth,S_volume,S_events,pos,neg,total,smart_score,S_breadth_raw,S_volume_raw
2025-05-14,BLS.NS,83.71840207195282,100.0,0.0,85.0,1,0,1,78.92,,
2025-05-14,COALINDIA.NS,85.21412668060135,100.0,56.45750340535797,71.0,5,0,5,81.74,,
2025-05-14,EASEMYTRIP.NS,61.64906066669291,75.0,20.83678469455576,50.0,1,0,2,57.33,,
2025-05-14,INDUSINDBK.NS,86.65958533620835,100.0,0.0,50.0,1,0,1,71.5,,
2025-05-14,IOB.NS,84.63176906824113,100.0,0.0,60.0,1,0,1,73.08,,
2025-05-14,IRFC.NS,32.93559426307679,0.0,0.0,50.0,0,1,1,27.32,,
2025-05-14,ITC.NS,81.19824826717377,100.0,0.0,50.0,1,0,1,69.04,,
2025-05-14,JIOFIN.NS,52.3320971429348,50.0,0.0,50.0,0,0,1,46.05,,
2025-05-14,MMTC.NS,84.30002666020393,100.0,20.83678469455576,50.0,2,0,2,72.52,,
2025-05-14,NATCOPHARM.NS,60.737987672925,100.0,0.0,75.0,1,0,1,66.08,,
2025-05-14,NBCC.NS,25.07995828056336,0.0,0.0,50.0,0,1,1,23.79,,
2025-05-14,NHPC.NS,27.87651235103608,0.0,0.0,50.0,0,1,1,25.04,,
2025-05-14,NIFTYBEES.NS,49.18771054041386,50.0,0.0,50.0,0,0,1,44.63,,
2025-05-14,NMDC.NS,88.06661823832711,100.0,20.83678469455576,50.0,2,0,2,74.21,,
2025-05-14,ONGC.NS,85.68145686626434,100.0,0.0,50.0,1,0,1,71.06,,
2025-05-14,PNB.NS,76.64351903687582,84.61538461538461,100.0,67.6923076923077,11,2,13,78.34,,
2025-05-14,RELIANCE.NS,39.95376598347795,35.714285714285715,71.24143742160443,41.42857142857142,2,4,7,42.6,,
2025-05-14,SJVN.NS,48.33077691014608,33.333333333333336,35.62071871080222,41.66666666666667,1,2,3,42.39,,
2025-05-14,SPICEJET.NS,47.8306844657952,62.5,77.29428809991373,45.625,5,3,8,53.16,,
2025-05-14,TATAMOTORS.NS,78.77107599772806,100.0,35.62071871080222,50.0,3,0,3,71.51,,
2025-05-14,TATASTEEL.NS,73.84964167021747,87.5,47.0880288238894,67.5,3,0,4,72.32,,
2025-05-14,UPL.NS,55.60964720333252,70.0,87.60672187593217,67.5,7,3,10,64.66,,
2025-05-14,VEDL.NS,81.33531749248503,100.0,0.0,50.0,1,0,1,69.1,,
2025-05-14,YESBANK.NS,59.43599804245003,57.14285714285714,71.24143742160443,67.14285714285715,4,3,7,62.08,,
2025-05-15,BANSALWIRE.NS,48.13138464024704,50.0,35.62071871080222,58.333333333333336,1,1,3,49.8,,
2025-05-15,BLS.NS,36.12117718296051,50.0,20.83678469455576,32.5,1,1,2,36.46,,
2025-05-15,COALINDIA.NS,85.21412668060135,100.0,56.45750340535797,71.0,5,0,5,81.74,,
2025-05-15,EASEMYTRIP.NS,52.97665724587242,66.66666666666666,35.62071871080222,50.0,1,0,3,53.23,,
2025-05-15,GOLDBEES.NS,42.02102262115479,0.0,0.0,50.0,0,1,1,31.41,,
2025-05-15,HCLTECH.NS,82.92802981567382,100.0,20.83678469455576,50.0,2,0,2,71.9,,
2025-05-15,INDUSINDBK.NS,86.65958533620835,100.0,0.0,50.0,1,0,1,71.5,,
2025-05-15,IOB.NS,84.63176906824113,100.0,0.0,60.0,1,0,1,73.08,,
2025-05-15,IRFC.NS,32.93559426307679,0.0,0.0,50.0,0,1,1,27.32,,
2025-05-15,ITC.NS,81.19824826717377,100.0,0.0,50.0,1,0,1,69.04,,
2025-05-15,JIOFIN.NS,52.3320971429348,50.0,0.0,50.0,0,0,1,46.05,,
2025-05-15,MMTC.NS,84.30002666020393,100.0,20.83678469455576,50.0,2,0,2,72.52,,
2025-05-15,NATCOPHARM.NS,60.737987672925,100.0,0.0,75.0,1,0,1,66.08,,
2025-05-15,NBCC.NS,25.079958280563364,0.0,0.0,50.0,0,1,1,23.79,,
2025-05-15,NHPC.NS,27.87651235103608,0.0,0.0,50.0,0,1,1,25.04,,
2025-05-15,NIFTYBEES.NS,49.18771054041386,50.0,0.0,50.0,0,0,1,44.63,,
2025-05-15,NMDC.NS,88.06661823832711,100.0,20.83678469455576,50.0,2,0,2,74.21,,
2025-05-15,ONGC.NS,85.68145686626434,100.0,0.0,50.0,1,0,1,71.06,,
2025-05-15,PNB.NS,76.64351903687582,84.61538461538461,100.0,67.6923076923077,11,2,13,78.34,,
2025-05-15,RELIANCE.NS,39.95376598347795,35.714285714285715,71.24143742160443,41.42857142857142,2,4,7,42.6,,
2025-05-15,SAIL.NS,54.86692413911223,100.0,0.0,50.0,1,0,1,57.19,,
2025-05-15,SJVN.NS,48.33077691014608,33.333333333333336,35.62071871080222,41.66666666666667,1,2,3,42.39,,
2025-05-15,SPICEJET.NS,47.8306844657952,62.5,77.29428809991373,45.625,5,3,8,53.16,,
2025-05-15,TATAELXSI.NS,66.14805608987808,100.0,0.0,50.0,1,0,1,62.27,,
2025-05-15,TATAMOTORS.NS,78.77107599772806,100.0,35.62071871080222,50.0,3,0,3,71.51,,
2025-05-15,TATASTEEL.NS,58.62210170345852,68.75,77.29428809991373,60.0,5,2,8,62.86,,
2025-05-15,TATATECH.NS,59.14068974554538,50.0,20.83678469455576,50.0,1,1,2,51.2,,
2025-05-15,UPL.NS,55.60964720333252,70.0,87.60672187593217,67.5,7,3,10,64.66,,
2025-05-15,VEDL.NS,81.33531749248503,100.0,0.0,50.0,1,0,1,69.1,,
2025-05-15,YESBANK.NS,59.43599804245003,57.14285714285714,71.24143742160443,67.14285714285715,4,3,7,62.08,,
2025-05-16,BANSALWIRE.NS,47.80577647611821,50.0,21.66175000284133,62.5,1,1,2,49.3,,
2025-05-16,BLS.NS,47.51025563464133,50.0,48.95232750454955,32.5,2,2,4,44.4,,
2025-05-16,COALINDIA.NS,71.11690154231276,100.0,66.92817136098625,73.33333333333333,6,0,6,77.03,,
2025-05-16,EASEMYTRIP.NS,53.49964949871011,75.0,48.95232750454955,50.0,2,0,4,56.47,,
2025-05-16,GOLDBEES.NS,42.02102262115479,0.0,0.0,50.0,0,1,1,31.41,,
2025-05-16,HCLTECH.NS,82.92802981567382,100.0,21.66175000284133,50.0,2,0,2,71.98,,
2025-05-16,INDUSINDBK.NS,86.65958533620835,100.0,0.0,50.0,1,0,1,71.5,,
2025-05-16,IOB.NS,84.63176906824113,100.0,0.0,60.0,1,0,1,73.08,,
2025-05-16,IRFC.NS,25.72611736106873,0.0,21.66175000284133,62.5,0,2,2,29.37,,
2025-05-16,ITC.NS,81.19824826717377,100.0,0.0,50.0,1,0,1,69.04,,
2025-05-16,JIOFIN.NS,52.3320971429348,50.0,0.0,50.0,0,0,1,46.05,,
2025-05-16,MMTC.NS,84.30002666020393,100.0,21.66175000284133,50.0,2,0,2,72.6,,
2025-05-16,NATCOPHARM.NS,60.737987672925,100.0,0.0,75.0,1,0,1,66.08,,
2025-05-16,NBCC.NS,25.079958280563364,0.0,0.0,50.0,0,1,1,23.79,,
2025-05-16,NHPC.NS,27.87651235103608,0.0,0.0,50.0,0,1,1,25.04,,
2025-05-16,NIFTYBEES.NS,49.18771054041386,50.0,0.0,50.0,0,0,1,44.63,,
2025-05-16,NMDC.NS,88.11572476959229,100.0,0.0,50.0,1,0,1,72.15,,
2025-05-16,ONGC.NS,85.68145686626434,100.0,0.0,50.0,1,0,1,71.06,,
2025-05-16,PNB.NS,76.59461336662775,83.33333333333333,100.0,67.08333333333333,10,2,12,77.91,,
2025-05-16,RELIANCE.NS,39.95376598347795,35.714285714285715,74.06201244057928,41.42857142857142,2,4,7,42.89,,
2025-05-16,SAIL.NS,70.48575922005516,100.0,21.66175000284133,55.00000000000001,2,0,2,67.63,,
2025-05-16,SJVN.NS,48.33077691014608,33.333333333333336,37.03100622028965,41.66666666666667,1,2,3,42.54,,
2025-05-16,SPICEJET.NS,47.8306844657952,62.5,80.3545062259723,45.625,5,3,8,53.47,,
2025-05-16,TATAELXSI.NS,66.14805608987808,100.0,0.0,50.0,1,0,1,62.27,,
2025-05-16,TATAMOTORS.NS,78.77107599772806,100.0,37.03100622028965,50.0,3,0,3,71.65,,
2025-05-16,TATASTEEL.NS,58.62210170345852,68.75,80.3545062259723,60.0,5,2,8,63.17,,
2025-05-16,TATATECH.NS,59.14068974554538,50.0,21.66175000284133,50.0,1,1,2,51.28,,
2025-05-16,UPL.NS,65.34236852405391,72.72727272727273,95.7237624434206,65.9090909090909,8,3,11,70.0,,
2025-05-16,VEDL.NS,81.33531749248503,100.0,0.0,50.0,1,0,1,69.1,,
2025-05-16,YESBANK.NS,59.43599804245003,57.14285714285714,74.06201244057928,67.14285714285715,4,3,7,62.37,,
2025-05-17,ADANIENSOL.NS,53.91065635335445,100.0,0.0,80.0,1,0,1,64.26,,
2025-05-17,BANSALWIRE.NS,44.99956116080285,0.0,0.0,50.0,0,1,1,32.75,,
2025-05-17,BLS.NS,46.57658056603729,40.0,61.31471927654584,29.000000000000004,2,3,5,42.34,,
2025-05-17,COALINDIA.NS,71.11690154231276,100.0,69.91803252671504,73.33333333333333,6,0,6,77.33,,
2025-05-17,EASEMYTRIP.NS,64.48956603378029,78.57142857142857,77.3705614469083,50.0,4,0,7,64.97,,
2025-05-17,GOLDBEES.NS,42.02102262115479,0.0,0.0,50.0,0,1,1,31.41,,
2025-05-17,HCLTECH.NS,82.92802981567382,100.0,22.62943855309169,50.0,2,0,2,72.08,,
2025-05-17,INDUSINDBK.NS,69.48944562128436,90.0,61.31471927654584,64.0,4,0,5,71.4,,
2025-05-17,IOB.NS,84.63176906824113,100.0,0.0,60.0,1,0,1,73.08,,
2025-05-17,IRFC.NS,31.37030638506954,8.333333333333332,69.91803252671504,54.16666666666666,0,5,6,36.32,,
2025-05-17,JIOFIN.NS,52.3320971429348,50.0,0.0,50.0,0,0,1,46.05,,
2025-05-17,MMTC.NS,84.30002666020393,100.0,22.62943855309169,50.0,2,0,2,72.7,,
2025-05-17,NBCC.NS,25.07995828056336,0.0,0.0,50.0,0,1,1,23.79,,
2025-05-17,NHPC.NS,27.87651235103608,0.0,0.0,50.0,0,1,1,25.04,,
2025-05-17,NIFTYBEES.NS,49.18771054041386,50.0,0.0,50.0,0,0,1,44.63,,
2025-05-17,NMDC.NS,88.11572476959229,100.0,0.0,50.0,1,0,1,72.15,,
2025-05-17,PNB.NS,77.20987437850188,80.0,95.1438025871231,70.5,8,2,10,77.88,,
2025-05-17,RELIANCE.NS,39.95376598347795,35.714285714285715,77.3705614469083,41.42857142857142,2,4,7,43.22,,
2025-05-17,SAIL.NS,70.48575922005516,100.0,22.62943855309169,55.00000000000001,2,0,2,67.73,,
2025-05-17,SJVN.NS,48.33077691014608,33.333333333333336,38.68528072345416,41.66666666666667,1,2,3,42.7,,
2025-05-17,SPICEJET.NS,47.8306844657952,62.5,83.94415782963753,45.625,5,3,8,53.82,,
2025-05-17,TATAELXSI.NS,66.14805608987808,100.0,0.0,50.0,1,0,1,62.27,,
2025-05-17,TATAMOTORS.NS,78.77107599772806,100.0,38.68528072345416,50.0,3,0,3,71.82,,
2025-05-17,TATASTEEL.NS,58.62210170345852,68.75,83.94415782963753,60.0,5,2,8,63.52,,
2025-05-17,TATATECH.NS,59.14068974554538,50.0,22.62943855309169,50.0,1,1,2,51.38,,
2025-05-17,UPL.NS,65.34236852405391,72.72727272727273,100.0,65.9090909090909,8,3,11,70.43,,
2025-05-17,VEDL.NS,81.33531749248503,100.0,0.0,50.0,1,0,1,69.1,,
2025-05-17,YESBANK.NS,79.34149617855314,71.42857142857143,77.3705614469083,67.14285714285715,5,2,7,74.51,,
2025-05-18,ADANIENSOL.NS,53.91065635335445,100.0,0.0,80.0,1,0,1,64.26,,
2025-05-18,BANSALWIRE.NS,44.99956116080285,0.0,0.0,50.0,0,1,1,32.75,,
2025-05-18,BHEL.NS,82.14028835296631,100.0,0.0,50.0,1,0,1,69.46,,
2025-05-18,BLS.NS,46.57658056603729,40.0,61.31471927654584,29.000000000000004,2,3,5,42.34,,
2025-05-18,COALINDIA.NS,70.35829754380016,100.0,51.13915944693856,76.25,4,0,4,75.84,,
2025-05-18,EASEMYTRIP.NS,64.48956603378029,78.57142857142857,77.3705614469083,50.0,4,0,7,64.97,,
2025-05-18,GOLDBEES.NS,42.02102262115479,0.0,0.0,50.0,0,1,1,31.41,,
2025-05-18,HCLTECH.NS,82.92802981567384,100.0,22.62943855309169,50.0,2,0,2,72.08,,
2025-05-18,INDUSINDBK.NS,69.48944562128437,90.0,61.31471927654584,64.0,4,0,5,71.4,,
2025-05-18,IOB.NS,84.63176906824113,100.0,0.0,60.0,1,0,1,73.08,,
2025-05-18,IRFC.NS,44.61112889170643,21.42857142857143,77.3705614469083,53.57142857142857,1,5,7,45.49,,
2025-05-18,JIOFIN.NS,52.3320971429348,50.0,0.0,50.0,0,0,1,46.05,,
2025-05-18,MMTC.NS,84.30002666020393,100.0,22.62943855309169,50.0,2,0,2,72.7,,
2025-05-18,NHPC.NS,81.68090492486954,100.0,0.0,80.0,1,0,1,76.76,,
2025-05-18,NMDC.NS,88.11572476959229,100.0,0.0,50.0,1,0,1,72.15,,
2025-05-18,PNB.NS,79.66541317727825,100.0,61.31471927654584,63.0,5,0,5,77.73,,
2025-05-18,RELIANCE.NS,39.95376598347795,35.714285714285715,77.3705614469083,41.42857142857142,2,4,7,43.22,,
2025-05-18,SAIL.NS,70.48575922005516,100.0,22.62943855309169,55.00000000000001,2,0,2,67.73,,
2025-05-18,SJVN.NS,48.33077691014608,33.333333333333336,38.68528072345416,41.66666666666667,1,2,3,42.7,,
2025-05-18,SPICEJET.NS,46.16508715264142,40.0,61.31471927654584,43.0,2,3,5,45.66,,
2025-05-18,TATAELXSI.NS,66.14805608987808,100.0,0.0,50.0,1,0,1,62.27,,
2025-05-18,TATAMOTORS.NS,78.77107599772806,100.0,38.68528072345416,50.0,3,0,3,71.82,,
2025-05-18,TATASTEEL.NS,58.62210170345852,68.75,83.94415782963753,60.0,5,2,8,63.52,,
2025-05-18,TATATECH.NS,59.14068974554538,50.0,22.62943855309169,50.0,1,1,2,51.38,,
2025-05-18,UPL.NS,65.34236852405391,72.72727272727273,100.0,65.9090909090909,8,3,11,70.43,,
2025-05-18,VEDL.NS,81.33531749248503,100.0,0.0,50.0,1,0,1,69.1,,
2025-05-18,YESBANK.NS,79.34149617855314,71.42857142857143,77.3705614469083,67.14285714285715,5,2,7,74.51,,
2025-05-19,ADANIENSOL.NS,53.91065635335445,100.0,0.0,80.0,1,0,1,64.26,,
2025-05-19,BANSALWIRE.NS,44.99956116080285,0.0,0.0,50.0,0,1,1,32.75,,
2025-05-19,BHEL.NS,82.14028835296631,100.0,0.0,50.0,1,0,1,69.46,,
2025-05-19,BLS.NS,46.5765805660373,40.0,73.0422710309185,29.000000000000004,2,3,5,43.51,,
2025-05-19,COALINDIA.NS,68.7524602265358,100.0,0.0,85.0,1,0,1,72.19,,
2025-05-19,EASEMYTRIP.NS,64.48956603378029,78.57142857142857,92.169084123674,50.0,4,0,7,66.45,,
2025-05-19,GOLDBEES.NS,42.02102262115479,0.0,0.0,50.0,0,1,1,31.41,,
2025-05-19,HCLTECH.NS,82.92802981567382,100.0,26.957728969081497,50.0,2,0,2,72.51,,
2025-05-19,INDUSINDBK.NS,69.38297727032379,87.5,60.92045089156072,67.5,3,0,4,71.69,,
2025-05-19,IOB.NS,84.63176906824113,100.0,0.0,60.0,1,0,1,73.08,,
2025-05-19,IRFC.NS,44.61112889170643,21.42857142857143,92.169084123674,53.57142857142857,1,5,7,46.97,,
2025-05-19,JIOFIN.NS,52.3320971429348,50.0,0.0,50.0,0,0,1,46.05,,
2025-05-19,MMTC.NS,84.30002666020393,100.0,26.957728969081497,50.0,2,0,2,73.13,,
2025-05-19,NHPC.NS,81.68090492486954,100.0,0.0,80.0,1,0,1,76.76,,
2025-05-19,NMDC.NS,88.11572476959229,100.0,0.0,50.0,1,0,1,72.15,,
2025-05-19,ONGC.NS,81.71972148990632,100.0,0.0,60.0,1,0,1,71.77,,
2025-05-19,PNB.NS,80.71812521677266,100.0,46.08454206183701,71.66666666666667,3,0,3,78.85,,
2025-05-19,RELIANCE.NS,38.07476226431794,25.0,83.29112392623182,40.0,1,4,6,40.46,,
2025-05-19,SAIL.NS,70.48575922005516,100.0,26.957728969081497,55.00000000000001,2,0,2,68.16,,
2025-05-19,SJVN.NS,48.33077691014608,33.333333333333336,46.08454206183701,41.66666666666667,1,2,3,43.44,,
2025-05-19,SPICEJET.NS,46.16508715264142,40.0,73.0422710309185,43.0,2,3,5,46.83,,
2025-05-19,TATAELXSI.NS,66.14805608987808,100.0,0.0,50.0,1,0,1,62.27,,
2025-05-19,TATAMOTORS.NS,80.49068972468376,100.0,26.957728969081497,50.0,2,0,2,71.42,,
2025-05-19,TATASTEEL.NS,58.62210170345852,68.75,100.0,60.0,5,2,8,65.13,,
2025-05-19,TATATECH.NS,59.14068974554538,50.0,26.957728969081497,50.0,1,1,2,51.81,,
2025-05-19,UPL.NS,66.11747874223141,71.42857142857143,92.169084123674,75.0,5,2,7,72.01,,
2025-05-19,VEDL.NS,81.33531749248503,100.0,0.0,50.0,1,0,1,69.1,,
2025-05-19,YESBANK.NS,79.34149617855314,71.42857142857143,92.169084123674,67.14285714285715,5,2,7,75.99,,
2025-05-20,ADANIENSOL.NS,53.91065635335445,100.0,0.0,80.0,1,0,1,64.26,,
2025-05-20,BANSALWIRE.NS,81.44925542748891,50.0,26.957728969081497,50.0,1,1,2,61.85,,
2025-05-20,BHEL.NS,60.04186156614618,75.0,26.957728969081497,50.0,1,0,2,57.21,,
2025-05-20,BLS.NS,64.83767312774405,50.0,83.29112392623182,67.5,3,3,6,64.38,,
2025-05-20,COALINDIA.NS,68.7524602265358,100.0,0.0,85.0,1,0,1,72.19,,
2025-05-20,EASEMYTRIP.NS,64.62961903508639,83.33333333333333,83.29112392623182,50.0,4,0,6,66.58,,
2025-05-20,GOLDBEES.NS,79.39815578202236,50.0,26.957728969081497,50.0,1,1,2,60.92,,
2025-05-20,HCLTECH.NS,82.92802981567382,100.0,26.957728969081497,50.0,2,0,2,72.51,,
2025-05-20,INDUSINDBK.NS,78.34389802494273,91.66666666666669,83.29112392623182,61.66666666666667,5,0,6,77.33,,
2025-05-20,IOB.NS,25.28356300181609,50.0,26.957728969081497,30.0,1,1,2,31.57,,
2025-05-20,IRFC.NS,35.21252811668988,18.75,100.0,53.125,1,6,8,42.88,,
2025-05-20,MMTC.NS,84.30002666020393,100.0,26.957728969081497,50.0,2,0,2,73.13,,
2025-05-20,NBCC.NS,61.6107446873188,50.0,26.957728969081497,50.0,1,1,2,52.92,,
2025-05-20,NHPC.NS,81.68090492486954,100.0,0.0,80.0,1,0,1,76.76,,
2025-05-20,NMDC.NS,88.11572476959229,100.0,0.0,50.0,1,0,1,72.15,,
2025-05-20,ONGC.NS,81.71972148990632,100.0,0.0,60.0,1,0,1,71.77,,
2025-05-20,PNB.NS,80.71812521677268,100.0,46.08454206183701,71.66666666666667,3,0,3,78.85,,
2025-05-20,RELIANCE.NS,41.74584574895332,0.0,73.0422710309185,38.0,0,5,5,35.59,,
2025-05-20,SAIL.NS,70.48575922005516,100.0,26.957728969081497,55.00000000000001,2,0,2,68.16,,
2025-05-20,SJVN.NS,48.33077691014608,33.333333333333336,46.08454206183701,41.66666666666667,1,2,3,43.44,,
2025-05-20,SPICEJET.NS,46.16508715264142,40.0,73.0422710309185,43.0,2,3,5,46.83,,
2025-05-20,TATAELXSI.NS,66.14805608987808,100.0,0.0,50.0,1,0,1,62.27,,
2025-05-20,TATAMOTORS.NS,80.49068972468376,100.0,26.957728969081497,50.0,2,0,2,71.42,,
2025-05-20,TATASTEEL.NS,58.62210170345852,68.75,100.0,60.0,5,2,8,65.13,,
2025-05-20,TATATECH.NS,77.33895773865999,75.0,60.92045089156072,50.0,3,1,4,68.39,,
2025-05-20,UPL.NS,66.11747874223141,71.42857142857143,92.169084123674,75.0,5,2,7,72.01,,
2025-05-20,VEDL.NS,81.33531749248503,100.0,0.0,50.0,1,0,1,69.1,,
2025-05-20,YESBANK.NS,79.96459072614645,80.0,73.0422710309185,68.0,4,1,5,76.29,,
2025-05-21,ADANIENSOL.NS,53.91065635335445,100.0,0.0,80.0,1,0,1,64.26,,
2025-05-21,BANSALWIRE.NS,51.12298443451108,50.0,53.74933317397155,76.25,2,2,4,57.44,,
2025-05-21,BHEL.NS,71.9205150767565,87.5,53.74933317397155,50.0,3,0,4,67.74,,
2025-05-21,BLS.NS,64.83767312774405,50.0,73.48669132988577,67.5,3,3,6,63.4,,
2025-05-21,COALINDIA.NS,68.7524602265358,100.0,0.0,85.0,1,0,1,72.19,,
2025-05-21,EASEMYTRIP.NS,54.3064679458833,68.75,88.2287185786693,53.75,4,1,8,60.45,,
2025-05-21,GOLDBEES.NS,79.39815578202236,50.0,23.784458827331324,50.0,1,1,2,60.61,,
2025-05-21,HCLTECH.NS,82.92802981567384,100.0,23.784458827331324,50.0,2,0,2,72.2,,
2025-05-21,INDUSINDBK.NS,78.34389802494273,91.66666666666669,73.48669132988577,61.66666666666667,5,0,6,76.35,,
2025-05-21,IOB.NS,24.3562472820282,0.0,0.0,20.0,0,1,1,15.96,,
2025-05-21,IRFC.NS,55.10789840345761,35.0,100.0,51.0,3,6,10,54.55,,
2025-05-21,MMTC.NS,84.30002666020393,100.0,23.784458827331324,50.0,2,0,2,72.81,,
2025-05-21,NBCC.NS,64.65617862752273,75.0,53.74933317397155,50.0,3,1,4,61.97,,
2025-05-21,NHPC.NS,57.33034466970668,60.0,64.44425975133798,84.0,3,2,5,65.24,,
2025-05-21,NMDC.NS,88.11572476959229,100.0,0.0,50.0,1,0,1,72.15,,
2025-05-21,ONGC.NS,81.71972148990632,100.0,0.0,60.0,1,0,1,71.77,,
2025-05-21,PNB.NS,80.6218229590479,100.0,23.784458827331324,65.0,2,0,2,74.91,,
2025-05-21,RELIANCE.NS,67.6417773311076,16.666666666666668,73.48669132988577,60.0,1,5,6,56.12,,
2025-05-21,SAIL.NS,70.48575922005516,100.0,23.784458827331324,55.00000000000001,2,0,2,67.85,,
2025-05-21,SJVN.NS,48.33077691014608,33.333333333333336,40.65980092400667,41.66666666666667,1,2,3,42.9,,
2025-05-21,SPICEJET.NS,46.16508715264142,40.0,64.44425975133798,43.0,2,3,5,45.97,,
2025-05-21,TATAELXSI.NS,66.14805608987808,100.0,0.0,50.0,1,0,1,62.27,,
2025-05-21,TATAMOTORS.NS,80.49068972468376,100.0,23.784458827331324,50.0,2,0,2,71.1,,
2025-05-21,TATASTEEL.NS,58.62210170345852,68.75,88.2287185786693,60.0,5,2,8,63.95,,
2025-05-21,TATATECH.NS,80.36265425720566,80.0,64.44425975133798,50.0,4,1,5,71.11,,
2025-05-21,UPL.NS,66.11747874223141,71.42857142857143,81.31960184801332,75.0,5,2,7,70.92,,
2025-05-21,YESBANK.NS,79.96459072614645,80.0,64.44425975133798,68.0,4,1,5,75.43,,
2025-05-22,ADANIENSOL.NS,53.91065635335445,100.0,0.0,80.0,1,0,1,64.26,,
2025-05-22,BANSALWIRE.NS,52.01503317081868,60.0,61.31471927654584,78.0,3,2,5,61.04,,
2025-05-22,BHEL.NS,71.9205150767565,87.5,51.13915944693856,50.0,3,0,4,67.48,,
2025-05-22,BLS.NS,64.55627461280314,40.0,61.31471927654584,64.0,2,3,5,59.18,,
2025-05-22,COALINDIA.NS,68.7524602265358,100.0,0.0,85.0,1,0,1,72.19,,
2025-05-22,EASEMYTRIP.NS,58.94971303263438,72.22222222222221,89.82444017039273,53.333333333333336,5,1,9,63.29,,
2025-05-22,GOLDBEES.NS,79.39815578202236,50.0,22.62943855309169,50.0,1,1,2,60.49,,
2025-05-22,HCLTECH.NS,82.92802981567382,100.0,22.62943855309169,50.0,2,0,2,72.08,,
2025-05-22,HDFCBANK.NS,27.747577610969543,0.0,0.0,15.000000000000002,0,1,1,16.24,,
2025-05-22,INDUSINDBK.NS,71.17022435341354,88.88888888888889,89.82444017039273,65.55555555555556,7,0,9,75.18,,
2025-05-22,IOB.NS,24.3562472820282,0.0,0.0,20.0,0,1,1,15.96,,
2025-05-22,IRFC.NS,62.71335442512018,40.90909090909091,100.0,50.90909090909091,4,6,11,59.13,,
2025-05-22,ITBEES.NS,77.26908650708198,100.0,22.62943855309169,50.0,2,0,2,69.53,,
2025-05-22,MMTC.NS,84.30002666020393,100.0,22.62943855309169,50.0,2,0,2,72.7,,
2025-05-22,NATCOPHARM.NS,16.650037432670594,0.0,22.62943855309169,35.0,0,2,2,18.51,,
2025-05-22,NBCC.NS,64.65617862752272,75.0,51.13915944693856,50.0,3,1,4,61.71,,
2025-05-22,NHPC.NS,64.69037674445156,65.0,95.1438025871231,81.0,6,3,10,71.88,,
2025-05-22,NMDC.NS,88.11572476959229,100.0,0.0,50.0,1,0,1,72.15,,
2025-05-22,ONGC.NS,84.57480737145741,100.0,38.68528072345416,53.333333333333336,3,0,3,75.26,,
2025-05-22,PNB.NS,80.62182295904789,100.0,22.62943855309169,65.0,2,0,2,74.79,,
2025-05-22,RELIANCE.NS,67.6417773311076,16.666666666666668,69.91803252671504,60.0,1,5,6,55.76,,
2025-05-22,SAIL.NS,70.48575922005516,100.0,22.62943855309169,55.00000000000001,2,0,2,67.73,,
2025-05-22,SJVN.NS,48.33077691014608,33.333333333333336,38.68528072345416,41.66666666666667,1,2,3,42.7,,
2025-05-22,SPICEJET.NS,41.68414638334513,25.0,51.13915944693856,41.25,1,3,4,39.18,,
2025-05-22,TATAELXSI.NS,66.14805608987808,100.0,0.0,50.0,1,0,1,62.27,,
2025-05-22,TATAMOTORS.NS,80.49068972468376,100.0,22.62943855309169,50.0,2,0,2,70.98,,
2025-05-22,TATASTEEL.NS,58.62210170345852,68.75,83.94415782963753,60.0,5,2,8,63.52,,
2025-05-22,TATATECH.NS,80.36265425720566,80.0,61.31471927654584,50.0,4,1,5,70.79,,
2025-05-22,UPL.NS,66.11747874223141,71.42857142857143,77.3705614469083,75.0,5,2,7,70.53,,
2025-05-22,YESBANK.NS,79.96459072614645,80.0,61.31471927654584,68.0,4,1,5,75.12,,
2025-05-23,ADANIENSOL.NS,53.91065635335445,100.0,0.0,80.0,1,0,1,64.26,,
2025-05-23,BANSALWIRE.NS,52.01503317081868,60.0,56.45750340535797,78.0,3,2,5,60.55,,
2025-05-23,BEL.NS,73.52363586425781,100.0,0.0,50.0,1,0,1,65.59,,
2025-05-23,BHEL.NS,71.9205150767565,87.5,47.0880288238894,50.0,3,0,4,67.07,,
2025-05-23,BLS.NS,64.55627461280314,40.0,56.45750340535797,64.0,2,3,5,58.7,,
2025-05-23,COALINDIA.NS,68.7524602265358,100.0,0.0,85.0,1,0,1,72.19,,
2025-05-23,EASEMYTRIP.NS,58.94971303263438,72.22222222222221,82.70874753469162,53.333333333333336,5,1,9,62.58,,
2025-05-23,GOLDBEES.NS,79.39815578202236,50.0,20.83678469455576,50.0,1,1,2,60.31,,
2025-05-23,HCLTECH.NS,82.92802981567382,100.0,20.83678469455576,50.0,2,0,2,71.9,,
2025-05-23,HDFCBANK.NS,27.747577610969543,0.0,0.0,15.000000000000002,0,1,1,16.24,,
2025-05-23,INDUSINDBK.NS,70.63409328578787,88.46153846153845,100.0,66.15384615384615,10,0,13,76.02,,
2025-05-23,IOB.NS,24.3562472820282,0.0,0.0,20.0,0,1,1,15.96,,
2025-05-23,IRFC.NS,62.855484141213445,45.0,87.60672187593217,51.0,4,5,10,58.8,,
2025-05-23,ITBEES.NS,77.26908650708198,100.0,20.83678469455576,50.0,2,0,2,69.35,,
